STATE,TIME,MEMORY,DISTANCE
WY,4.363146435,20410.9296875,4.110450833629441E7
WY,4.700675664,20410.9296875,7.571214047351682E7
WY,4.762925941000001,20410.9453125,7.649835530754103E7
WY,4.511324593,20410.9296875,4.636702431260685E7
WY,4.581590826,20410.9296875,5.081637504900468E7
WY,4.795611043,20410.9296875,7.754631446285523E7
WY,4.797877834,20410.9296875,6.847099020158024E7
WY,4.432054907,20410.9296875,4.190345710572078E7
WY,4.474178276,20410.9296875,4.136342970701569E7
WY,4.855311606,20410.9296875,7.604823230434525E7
WY,4.660334542,20410.9296875,6.533461526247802E7
WY,4.757415388,20410.9296875,7.671256756761283E7
WY,4.681771854,20410.9296875,7.350673003057253E7
WY,4.534854288,20410.9296875,4.447857679213729E7
WY,4.671671482000001,20410.9453125,4.9881627343645014E7
WY,4.605149917,20410.9296875,4.623768211860703E7
WY,4.633151333000001,20410.9453125,5.864723664791157E7
WY,4.428547429,20410.9296875,4.4446503435703434E7
WY,4.699250711,20410.9296875,6.872547172746375E7
WY,5.008681703000001,20410.9453125,7.164116397053476E7
WY,4.582883039,20410.9296875,4.025925032619424E7
WY,4.68820362,20410.9296875,6.884965303950554E7
WY,4.802614296000001,20410.9453125,8.158325530711783E7
WY,4.682710086,20410.9296875,4.9761296192704745E7
WY,4.494113755,20410.9296875,4.472817948345901E7
WY,4.742132758,20410.9296875,6.91817659279248E7
WY,4.598078143,20410.9296875,6.3159842060486086E7
WY,4.8354316520000005,20410.9453125,5.9321177080352396E7
WY,4.7719801770000005,20410.9453125,7.485396533795401E7
WY,4.6279957430000005,20410.9453125,4.169273786011084E7
WY,4.701057407,20410.9296875,5.428710447031566E7
WY,4.756976988,20410.9296875,7.495438889284086E7
WY,4.432243698000001,20410.9453125,4.1605882435680136E7
WY,4.833415669,20410.9296875,6.547381605073787E7
WY,4.342029652,20410.9296875,4.087557128047342E7
WY,4.727843633,20410.9296875,6.0098256630294144E7
WY,4.8001033810000004,20410.9453125,7.730770067912455E7
WY,4.859470630000001,20410.9453125,7.966863306352402E7
WY,4.799647402000001,20410.9453125,7.264876621496713E7
WY,4.455305162,20410.9296875,4.276851359877624E7
WY,4.8218140730000005,20410.9453125,8.076474920257819E7
WY,4.814137735,20410.9296875,8.003323338715613E7
WY,4.305560275,20410.9296875,4.498187910412229E7
WY,4.765975783,20410.9296875,4.613185035428602E7
WY,4.642036839,20410.9296875,4.536559471018189E7
WY,4.646361346,20410.9296875,4.5464542943885654E7
WY,5.078688452000001,20410.9453125,7.844781839941098E7
WY,4.562877541000001,20410.9453125,4.5391356800632246E7
WY,5.0232415470000005,20410.9453125,5.3806962309074104E7
WY,4.836380796,20410.9296875,4.432913710029989E7
WY,5.014020879,20410.9296875,5.915355739088382E7
WY,4.777125704,20410.9296875,5.880018105185594E7
WY,5.4233966030000005,20410.9453125,7.603550689024927E7
WY,5.0101867250000005,20410.9453125,7.538591493850072E7
WY,4.971376334,20410.9296875,7.598419225580192E7
WY,4.860469716,20410.9296875,6.5062488433600664E7
WY,5.028218237,20410.9296875,7.116309359009972E7
WY,4.64018307,20410.9296875,4.223927816313965E7
WY,4.635731139000001,20410.9453125,5.244376518889057E7
WY,4.630659508,20410.9296875,5.028867127848196E7
WY,4.917877559,20410.9296875,7.447995211009328E7
WY,4.76984503,20410.9296875,4.239583495325844E7
WY,5.209292381,20410.9296875,8.24002192620273E7
WY,4.6577323260000005,20410.9453125,5.3056844094235726E7
WY,4.716135124,20410.9296875,5.896675065597866E7
WY,4.833888218,20410.9296875,6.275509883916567E7
WY,4.361102136,20410.9296875,4.391981511980825E7
WY,4.789663330000001,20410.9453125,4.9068513266687736E7
WY,4.924966467,20410.9296875,6.824147813120316E7
WY,4.793388286,20410.9296875,6.749427973131658E7
WY,5.032973931,20410.9296875,4.384348028874311E7
WY,4.829413376000001,20410.9453125,6.972607899100482E7
WY,5.033644491,20410.9296875,7.596468306312715E7
WY,5.104530444,20410.9296875,6.944810585467836E7
WY,4.9601381280000005,20410.9453125,7.785996997035219E7
WY,4.8849912,20410.9296875,7.158443714419241E7
WY,4.693445743000001,20410.9453125,3.826240166026211E7
AVG-WY,4.738446758889998,20437.27015625,6.025827150312697E7,
UT,8.287284195,50558.8046875,7.312592806846912E7
UT,7.499814915000001,33532.9921875,4.6778566751860395E7
UT,8.132386876,33532.9765625,7.981083521338008E7
UT,8.364921235,33532.9765625,7.157674394701003E7
UT,7.7834873270000005,33532.9921875,4.938086068264025E7
UT,7.817171036,33532.9765625,4.959480868070887E7
UT,7.993849405000001,33532.9921875,6.302185165567292E7
UT,8.271416971,33532.9765625,7.397716002356979E7
UT,8.499563196,33532.9765625,8.03935613768236E7
UT,8.254661753,33532.9765625,6.839378721828036E7
UT,8.006473333,33532.9765625,6.957966415554062E7
UT,7.984460008,33532.9765625,4.883879180735387E7
UT,8.145479341,33532.9765625,6.615673613947175E7
UT,7.8309144470000005,33532.9921875,4.738583767081321E7
UT,8.175847702,33532.9765625,6.69235757419479E7
UT,8.253787243,33532.9765625,7.470795855821238E7
UT,7.556908722,33532.9765625,4.5373182906394765E7
UT,7.817040919,33532.9765625,4.7158667504101604E7
UT,7.905154363,33532.9765625,4.588154874419597E7
UT,8.277749047,33532.9765625,5.3721209107192725E7
UT,8.143287429,33532.9765625,7.426144144345492E7
UT,7.517149010000001,33532.9921875,4.732348675503118E7
UT,8.508321145,33532.9765625,7.94255901023362E7
UT,8.333678633,33532.9765625,7.367216641515023E7
UT,8.120028024,33532.9765625,6.451191848820119E7
UT,8.204314539,33532.9765625,7.221678334795605E7
UT,8.169745712000001,33532.9921875,7.604618853609E7
UT,7.787637972000001,33532.9921875,4.909924270374662E7
UT,8.099130777000001,33532.9921875,7.291459341389956E7
UT,7.828157828,33532.9765625,4.6111582535733454E7
UT,8.298270641,33532.9765625,7.827293010098939E7
UT,7.493400961000001,33532.9921875,4.472800102410317E7
UT,7.886760613000001,33532.9921875,4.893104924999349E7
UT,8.218218392,33532.9765625,7.026658838747783E7
UT,8.263764518,33532.9765625,7.49282686680461E7
UT,8.196677176,33532.9765625,5.211563805738085E7
UT,8.018174376000001,33532.0703125,6.758596061113301E7
UT,8.132171682000001,33532.0703125,7.020450181005304E7
UT,8.046181817,33532.0078125,6.863274014513138E7
UT,7.935080798,33532.0078125,4.89337513880087E7
UT,8.241280099,33532.0078125,4.661365755325206E7
UT,7.866155683000001,33532.0234375,6.3029584551690616E7
UT,7.723661913000001,33532.0234375,5.679040674783876E7
UT,8.161119470000001,33532.0234375,7.03314440704757E7
UT,8.571811336,33532.0078125,7.329436233392726E7
UT,8.322436374,33532.0078125,7.668864039448765E7
UT,8.075014884,33532.0078125,6.971975015483883E7
UT,8.285850627,33532.0078125,5.654319537912587E7
UT,8.17427258,33532.0078125,6.611213062154962E7
UT,8.283773092,33532.0078125,7.265354376348455E7
UT,8.211366179,33532.0078125,6.831397659436728E7
UT,8.379042927,33532.0078125,7.244172438813065E7
UT,7.929582846000001,33532.0234375,4.930370730741829E7
UT,7.9480817870000005,33532.0234375,6.273185986742847E7
UT,8.059230161,33532.0078125,4.487715549705644E7
UT,7.916481588000001,33532.0234375,4.844321044824108E7
UT,8.345436814000001,33532.0234375,7.457500906407742E7
UT,7.773699115,33532.0078125,4.552063764249894E7
UT,7.896580855000001,33532.0234375,5.816043242486243E7
UT,7.814556907,33532.0078125,6.845052106675363E7
UT,7.556345334,33532.0078125,5.063006673112266E7
UT,7.796010182000001,33532.0234375,7.03719115168981E7
UT,8.010416532,33532.0078125,7.577640247260512E7
UT,7.836087044,33532.0078125,4.833370672246183E7
UT,7.687525653000001,33532.0234375,6.923191743220425E7
UT,7.281636892000001,33532.0234375,4.6073102758806676E7
UT,7.7996918200000005,33532.0234375,7.306820497712101E7
UT,7.258495416000001,33532.0234375,4.354628308022838E7
UT,7.480969094000001,33532.0234375,5.312486710233265E7
UT,7.271328695,33532.0078125,4.749750696353474E7
UT,7.343036758,33532.0078125,4.773936010073568E7
UT,7.534414760000001,33532.0234375,5.995474984329927E7
UT,7.619136227,33532.0078125,6.7743734724602E7
UT,7.534367453000001,33532.0234375,6.1400779070103295E7
UT,7.866231517,33532.0078125,7.977394255207814E7
UT,7.7171167490000006,33532.0234375,7.623574837012215E7
UT,7.483488223,33532.0078125,4.678153883221765E7
UT,7.337433146,33532.0078125,5.102288633599674E7
UT,7.346085142000001,33532.0234375,4.482598973994947E7
UT,7.695076824,33532.0078125,7.259431098623347E7
UT,7.568422783000001,33532.0234375,6.256011163054372E7
UT,7.688989298,33532.0078125,7.351106125041729E7
UT,7.706637765000001,33532.0234375,7.964796039539194E7
UT,7.578959804,33532.0078125,6.000795666647945E7
UT,7.629842011,33532.0078125,6.770353684804098E7
UT,7.496670139000001,33532.0234375,4.840369801537016E7
UT,7.533095031,33532.0078125,5.625239045440917E7
UT,7.766446234000001,33532.0234375,7.928870932110617E7
UT,7.471285206,33532.0078125,5.1097087852273084E7
UT,7.328671482000001,33532.0234375,4.65664862200043E7
UT,7.598536621,33532.0078125,5.9063593978879645E7
UT,7.4194460300000005,33532.0234375,5.202679822744116E7
UT,7.292966862,33532.0078125,4.739414750516687E7
UT,7.709400293000001,33532.0234375,7.396678220979765E7
UT,7.749476454000001,33532.0234375,7.51636110132125E7
UT,7.708460956000001,33532.0234375,7.598365487496561E7
UT,7.419381966,33516.3046875,4.979149371584285E7
UT,7.220437062,33516.3046875,4.8057418628927775E7
UT,7.2955542410000005,33516.3203125,4.585056571008201E7
UT,7.7519363530000005,33516.3203125,7.372656958555274E7
AVG-UT,7.864274693659995,33701.9940625,6.158349293425621E7,
