SOLVER NUMBER,STATE,NUM CITIES,TIME,MEMORY,DISTANCE,,,,
3,WY,287,4.57890225,19743.9453125,46209187.2647209,,,,
3,WY,287,4.851804866,19743.9296875,62980592.4927913,,,,
3,WY,287,4.835060141,19743.9453125,74275259.1306636,,,,
3,WY,287,4.840755042,19743.9453125,79265204.3434618,,,,
3,WY,287,4.774942658,19743.9453125,69668972.5213072,,,,
3,WY,287,4.451825442,19743.9453125,41161698.8537473,,,,
3,WY,287,4.680544629,19743.9296875,58566255.9273448,,,,
3,WY,287,4.663777847,19743.9296875,51307208.7979443,,,,
3,WY,287,4.582140249,19743.9296875,51975473.8806077,,,,
3,WY,287,4.448161255,19743.9453125,42721777.6978081,,,,
3,WY,287,4.636136751,19743.9453125,54417644.4958074,,,,
3,WY,287,4.894136271,19743.9453125,69180901.1020063,,,,
3,WY,287,4.912536065,19743.9296875,75019446.0577033,,,,
3,WY,287,5.088699057,19743.9296875,72464419.5828721,,,,
3,WY,287,4.729903165,19743.9453125,70381007.7248771,,,,
3,WY,287,4.837527187,19743.9296875,75439833.5902828,,,,
3,WY,287,4.622806039,19743.9296875,66570737.2924129,,,,
3,WY,287,4.504348238,19743.9296875,40187329.3369294,,,,
3,WY,287,4.905489777,19743.9453125,68098946.9356786,,,,
3,WY,287,4.796445567,19743.9296875,60089025.9670228,,,,
3,WY,287,4.935262145,19743.9296875,47624469.2065744,,,,
3,WY,287,4.718625721,19743.9296875,43544675.706519,,,,
3,WY,287,4.883192491,19743.9296875,57253630.4530997,,,,
3,WY,287,4.684023518,19743.9296875,67189373.3034535,,,,
3,WY,287,4.773094619,19743.9296875,77170875.5680835,,,,
3,WY,287,4.452439095,19743.9296875,41881895.0973458,,,,
3,WY,287,4.76216507,19743.9296875,58829243.5542464,,,,
3,WY,287,5.258282739,19743.9296875,79995414.7968429,,,,
3,WY,287,4.651032989,19743.9296875,45853005.0285246,,,,
3,WY,287,4.615725607,19743.9296875,42935518.2322735,,,,
3,WY,287,4.557517602,19743.9296875,46096718.1912084,,,,
3,WY,287,4.910774346,19743.9296875,74439023.0512834,,,,
3,WY,287,4.721199628,19743.9296875,46198076.0357955,,,,
3,WY,287,4.710965614,19743.9296875,59451543.049105,,,,
3,WY,287,4.406965391,19743.9296875,42769346.7438241,,,,
3,AVG-WY,287,4.7506996922,19770.998125,60623809.4614142,,,,
3,UT,381,8.244963684,50533.9140625,46239756.8695119,,,,
3,UT,381,8.149632639,32865.9765625,49371720.6971082,,,,
3,UT,381,8.297871031,32865.9765625,62747586.0841225,,,,
3,UT,381,8.13144422,32865.9765625,48997499.4626749,,,,
3,UT,381,8.415363268,32865.9765625,53152141.9364673,,,,
3,UT,381,8.412163571,32865.9765625,66878786.2360075,,,,
3,UT,381,8.408004545,32865.9765625,55519952.9168233,,,,
3,UT,381,8.474361104,32865.9765625,73044296.4938593,,,,
3,UT,381,8.170105238,32865.9765625,60775936.6249732,,,,
3,UT,381,8.369308557,32865.9765625,59844897.6359309,,,,
3,UT,381,8.534469729,32865.9921875,59213139.7185441,,,,
3,UT,381,8.527024537,32865.9765625,53406192.1236588,,,,
3,UT,381,8.570362222,32865.9765625,46891764.3032573,,,,
3,UT,381,8.67150295,32865.9765625,55525981.7758884,,,,
3,UT,381,9.031457762,32865.9765625,69384670.8776817,,,,
3,UT,381,8.188568092,32865.9765625,47052222.9112989,,,,
3,UT,381,8.594939063,32865.9765625,69228349.5405378,,,,
3,UT,381,8.43764038,32865.9921875,72728376.3302042,,,,
3,UT,381,8.435415008,32865.9765625,69036276.2921037,,,,
3,UT,381,8.547551996,32865.9921875,63359513.4894295,,,,
3,UT,381,8.380085724,32865.9765625,45237312.8378403,,,,
3,UT,381,8.634343658,32865.9765625,72583346.6805449,,,,
3,UT,381,8.646167152,32865.9765625,44063849.4359611,,,,
3,UT,381,9.082628967,32865.9765625,75288334.8095651,,,,
3,UT,381,8.326618564,32865.9765625,42217647.4148001,,,,
3,UT,381,8.151455245,32865.9921875,48435829.4991235,,,,
3,UT,381,8.264604977,32865.9921875,49572114.5336261,,,,
3,UT,381,8.696811155,32865.9765625,78063707.001434,,,,
3,UT,381,8.404307096,32865.9765625,46357131.1133447,,,,
3,UT,381,8.890631879,32865.9765625,80085744.0047948,,,,
3,UT,381,8.776674952,32865.9765625,63765661.4467182,,,,
3,UT,381,8.796300112,32865.9765625,42803233.5215698,,,,
3,UT,381,8.592042298,32865.9765625,47216750.1438321,,,,
3,UT,381,8.509398267,32788.8046875,51703945.0832894,,,,
3,UT,381,8.717224075,32788.78125,66064253.5885257,,,,
3,UT,381,8.57000947,32788.734375,75703426.1101418,,,,
3,UT,381,8.897895898,32788.734375,74341308.0629057,,,,
3,UT,381,8.733194082,32788.734375,70936217.5830749,,,,
3,UT,381,7.982316976,32788.75,49643071.7498955,,,,
3,UT,381,8.17350997,32788.75,45787756.9740994,,,,
3,UT,381,8.581951205,32788.75,47964804.4526427,,,,
3,UT,381,8.691707022,32788.75,74039441.6409455,,,,
3,UT,381,8.352804577,32788.734375,78139318.9104436,,,,
3,UT,381,8.513446529,32788.75,67166253.3324102,,,,
3,UT,381,8.245340843,32788.75,52695966.3799135,,,,
3,UT,381,8.362941299,32788.75,68579493.2341076,,,,
3,UT,381,7.887938639,32788.75,50919584.1647001,,,,
3,UT,381,8.479642741,32788.75,76312364.1201345,,,,
3,UT,381,8.075393359,32788.75,50831830.8575906,,,,
3,UT,381,8.409338252,32788.75,71019775.3227178,,,,
3,UT,381,7.953450511,32788.75,45725815.3129068,,,,
3,UT,381,8.455559853,32788.734375,56503228.4277544,,,,
3,UT,381,8.685147218,32788.75,69115515.7560789,,,,
3,UT,381,8.156997748,32788.734375,49883712.4613536,,,,
3,UT,381,7.78616696,32788.734375,46843666.8314534,,,,
3,UT,381,8.33484739,32788.734375,51078945.666916,,,,
3,UT,381,8.428620446,32788.734375,47255349.7796892,,,,
3,UT,381,8.087421286,32788.734375,44535775.8296292,,,,
3,UT,381,8.46863138,32788.734375,52050785.7758204,,,,
3,UT,381,8.6483873,32788.75,68328770.486432,,,,
3,UT,381,8.763677396,32788.734375,70658716.4321647,,,,
3,UT,381,8.706834093,32788.75,72736287.6895805,,,,
3,UT,381,9.064947058,32788.75,76855689.0198367,,,,
3,UT,381,8.283303825,32788.734375,48718416.4304948,,,,
3,UT,381,8.363109608,32788.734375,57741591.8251602,,,,
3,UT,381,8.752352697,32788.75,49116851.1267275,,,,
3,UT,381,8.526941554,32788.734375,71033542.9181397,,,,
3,UT,381,8.457094349,32788.734375,75678237.2948218,,,,
3,UT,381,8.466398252,32788.75,68726472.103107,,,,
3,UT,381,9.042520503,32788.734375,73414196.1470997,,,,
3,UT,381,8.934452712,32788.734375,77119637.1683296,,,,
3,UT,381,8.483222589,32788.734375,61477096.9540988,,,,
3,UT,381,9.200927314,32788.75,74916765.2418088,,,,
3,UT,381,8.376732986,32788.734375,49429572.0982542,,,,
3,UT,381,8.587098484,32788.734375,62757073.3520541,,,,
3,UT,381,8.56253415,32788.75,63041630.0605847,,,,
3,UT,381,8.160749832,32788.734375,60279253.2447648,,,,
3,UT,381,8.683307673,32788.734375,79284297.904724,,,,
3,UT,381,8.552813526,32788.75,65561168.4704466,,,,
3,UT,381,8.539080123,32788.734375,69063044.5752946,,,,
3,UT,381,8.548667231,32788.75,64024701.8067412,,,,
3,UT,381,8.638636852,32788.75,67575107.889354,,,,
3,UT,381,8.831714382,32788.75,49331824.5861607,,,,
3,UT,381,8.318481927,32788.734375,44602315.925512,,,,
3,UT,381,8.539319164,32788.734375,55803155.4960926,,,,
3,UT,381,9.048699756,32788.75,70199139.9817044,,,,
3,UT,381,8.923706426,32788.734375,78721469.4087086,,,,
3,UT,381,8.345612288,32788.734375,74701046.2702647,,,,
3,UT,381,8.71126003,32788.734375,65283109.2767457,,,,
3,UT,381,8.551802294,32788.734375,48162860.5946911,,,,
3,UT,381,8.671716839,32788.734375,76661867.5830526,,,,
3,UT,381,8.669098519,32788.7109375,47075699.159135,,,,
3,UT,381,8.945805398,32788.7265625,74415585.4233044,,,,
3,UT,381,8.044332825,32788.7109375,45633168.1564084,,,,
3,UT,381,8.307600543,32788.7265625,58237605.848311,,,,
3,UT,381,8.236926277,32788.7109375,58930410.2258871,,,,
3,UT,381,9.027155804,32788.7265625,75102399.4412229,,,,
3,UT,381,8.12092597,32788.7109375,48365414.4807761,,,,
3,UT,381,8.44492508,32787.234375,50780700.9547964,,,,
3,UT,381,8.262675179,32787.234375,45720997.1686892,,,,
3,AVG-UT,381,8.5014126618,32990.878359375,60481982.2239386,,,,
2,RI,27,0.00214979,111646.65625,355573.258001712,,,,
2,RI,27,0.002403703,33053.8984375,299330.978134992,,,,
2,RI,27,0.002380173,32939.1953125,268697.569106862,,,,
2,RI,27,0.002467342,32939.1953125,267172.241163082,,,,
2,RI,27,0.002406799,32939.21875,333446.067137992,,,,
2,RI,27,0.003334167,32939.21875,287471.746892082,,,,
2,RI,27,0.002131932,32939.1953125,298084.696785742,,,,
2,RI,27,0.003054895,32939.1953125,297903.231209692,,,,
2,RI,27,0.003297538,32939.1953125,305329.952253562,,,,
2,RI,27,0.002268229,32939.1953125,305329.952253562,,,,
2,RI,27,0.00225269,32939.21875,267172.241163082,,,,
2,RI,27,0.00240277,32939.21875,298084.696785742,,,,
2,RI,27,0.001445265,32939.1953125,343669.363769582,,,,
2,RI,27,0.000917233,32939.1953125,267172.241163082,,,,
2,RI,27,0.001273113,32939.1953125,313342.541273872,,,,
2,RI,27,0.001490448,32939.21875,333446.067137992,,,,
2,RI,27,0.000994336,32939.1953125,333446.067137992,,,,
2,RI,27,0.000853149,32958.09375,316990.425654072,,,,
2,RI,27,0.001249133,32948.5,291981.191058782,,,,
2,RI,27,0.001247688,32967.359375,294666.513431282,,,,
2,RI,27,0.00097833,2792.7734375,305329.952253562,,,,
2,RI,27,0.000884814,2792.7578125,291981.191058782,,,,
2,RI,27,0.000835939,2792.7734375,294665.872299942,,,,
2,RI,27,0.001242257,2792.7578125,333446.067137992,,,,
2,RI,27,0.000898983,2792.7578125,272502.909012182,,,,
2,RI,27,0.002026703,2792.7578125,324425.059107932,,,,
2,RI,27,0.000871696,2792.7578125,313342.541273872,,,,
2,RI,27,0.000865604,2792.7734375,316990.425654072,,,,
2,RI,27,0.000923944,2792.7734375,268697.569106862,,,,
2,RI,27,0.001073381,2792.7578125,291981.191058782,,,,
2,RI,27,0.001147051,2792.7578125,268697.569106862,,,,
2,RI,27,0.001270202,2792.7578125,333446.067137992,,,,
2,RI,27,0.001060274,2792.78125,299330.978134992,,,,
2,RI,27,0.001019204,2792.78125,326500.122623162,,,,
2,RI,27,0.001132601,2792.7578125,355573.258001712,,,,
2,RI,27,0.001281731,2792.78125,299330.978134992,,,,
2,RI,27,0.001100492,2792.7578125,306637.660090542,,,,
2,RI,27,0.001196703,2792.78125,305329.952253562,,,,
2,RI,27,0.000513553,2792.7578125,346944.447308182,,,,
2,RI,27,0.001229921,2792.78125,313342.541273872,,,,
2,RI,27,0.001193287,2792.78125,303918.648791092,,,,
2,RI,27,0.001315521,2792.7578125,272502.909012182,,,,
2,RI,27,0.001257076,2792.7578125,333446.067137992,,,,
2,RI,27,0.001159747,2792.7578125,306637.660090542,,,,
2,RI,27,0.00133241,2792.7578125,297903.231209692,,,,
2,RI,27,0.001200865,2792.78125,306489.536849392,,,,
2,RI,27,0.000508229,2792.7578125,276055.724376782,,,,
2,RI,27,0.000483391,2792.7578125,294665.872299942,,,,
2,RI,27,0.000828272,2792.7578125,291981.191058782,,,,
2,RI,27,0.00103378,2792.7578125,294665.872299942,,,,
2,RI,27,0.001107631,2792.7578125,333446.067137992,,,,
2,RI,27,0.001273967,2792.7578125,294666.513431282,,,,
2,RI,27,0.001194003,2792.78125,306637.660090542,,,,
2,RI,27,0.001337168,2792.78125,301212.761077362,,,,
2,RI,27,0.001236983,2792.7578125,316990.425654072,,,,
2,RI,27,0.00133423,2792.7578125,299330.978134992,,,,
2,RI,27,0.000530451,2792.7578125,276055.724376782,,,,
2,RI,27,0.001317215,2792.7578125,272502.909012182,,,,
2,RI,27,0.001127312,2792.7578125,306489.536849392,,,,
2,RI,27,0.00050119,2792.7578125,294665.872299942,,,,
2,RI,27,0.000501996,2792.7578125,316990.425654072,,,,
2,RI,27,0.001218088,2792.7578125,355573.258001712,,,,
2,RI,27,0.001187762,2792.7578125,317334.640458182,,,,
2,RI,27,0.000567607,2792.7578125,268697.569106862,,,,
2,RI,27,0.001241129,2792.7578125,272502.909012182,,,,
2,RI,27,0.001252733,2792.7578125,333446.067137992,,,,
2,RI,27,0.000548734,2792.7578125,265912.092803482,,,,
2,RI,27,0.001027079,2792.7578125,306637.660090542,,,,
2,RI,27,0.001299599,2792.7578125,326500.122623162,,,,
2,RI,27,0.000578981,2792.7578125,303918.648791092,,,,
2,RI,27,0.001256682,2792.7578125,346944.447308182,,,,
2,RI,27,0.000965145,2792.7578125,298084.696785742,,,,
2,RI,27,0.001204859,2792.78125,317334.640458182,,,,
2,RI,27,0.000545634,2792.7578125,356831.327504682,,,,
2,RI,27,0.000785679,2792.7734375,291981.191058782,,,,
2,RI,27,0.001333382,2792.78125,343669.363769582,,,,
2,RI,27,0.000549909,2792.7578125,272502.909012182,,,,
2,RI,27,0.001253351,2792.7578125,326500.122623162,,,,
2,RI,27,0.001017516,2792.7578125,303918.648791092,,,,
2,RI,27,0.001212512,2792.7578125,303918.648791092,,,,
2,RI,27,0.001324141,2792.7578125,291981.191058782,,,,
2,RI,27,0.000814818,2792.7578125,276055.724376782,,,,
2,RI,27,0.001227121,2792.7578125,355573.258001712,,,,
2,RI,27,0.001195633,2792.7578125,316990.425654072,,,,
2,RI,27,0.000859649,2792.7734375,355573.258001712,,,,
2,RI,27,0.00051257,2792.7734375,324425.059107932,,,,
2,RI,27,0.00129249,2792.7578125,294666.513431282,,,,
2,RI,27,0.001260314,2792.7578125,298084.696785742,,,,
2,RI,27,0.000528613,2792.7578125,316990.425654072,,,,
2,RI,27,0.001104552,2792.7578125,305329.952253562,,,,
2,RI,27,0.00051476,2792.7734375,356831.327504682,,,,
2,RI,27,0.001345276,2792.7578125,343669.363769582,,,,
2,RI,27,0.001111957,2792.7578125,355573.258001712,,,,
2,RI,27,0.001213023,2792.78125,313342.541273872,,,,
2,RI,27,0.001108589,2792.7578125,316990.425654072,,,,
2,RI,27,0.00132777,2792.7578125,272502.909012182,,,,
2,RI,27,0.00126364,2792.78125,324425.059107932,,,,
2,RI,27,0.001357089,2792.78125,343669.363769582,,,,
2,RI,27,0.000763266,2792.7734375,303918.648791092,,,,
2,RI,27,0.00069203,2792.7578125,291981.191058782,,,,
2,AVG-RI,27,0.0012321218,9610.836484375,308148.465367866,,,,
2,DE,83,0.019339937,82937.03125,708228.641762617,,,,
2,DE,83,0.015972872,4077.6328125,661407.219825117,,,,
2,DE,83,0.014516323,4077.6328125,649793.605308857,,,,
2,DE,83,0.01684843,4077.6171875,766573.534939747,,,,
2,DE,83,0.019710917,4077.6171875,699415.370541707,,,,
2,DE,83,0.018937393,4077.6171875,630096.034155887,,,,
2,DE,83,0.022128419,4077.6171875,766573.534939747,,,,
2,DE,83,0.01944297,4077.6171875,669404.204769768,,,,
2,DE,83,0.0221279,4077.6328125,705880.693126507,,,,
2,DE,83,0.018606929,4077.6171875,757003.281962597,,,,
2,DE,83,0.016967356,4077.6171875,708228.641762617,,,,
2,DE,83,0.014149687,4077.6328125,649793.605308857,,,,
2,DE,83,0.015981244,4077.6328125,765378.799729968,,,,
2,DE,83,0.015802174,4077.6328125,757552.785511807,,,,
2,DE,83,0.016295893,4077.6328125,719925.921999667,,,,
2,DE,83,0.015699237,4077.6171875,711817.731005268,,,,
2,DE,83,0.015740975,4077.6171875,711817.731005268,,,,
2,DE,83,0.015866233,4077.6171875,715451.904554708,,,,
2,DE,83,0.015646814,4077.6328125,683831.042140557,,,,
2,DE,83,0.020813892,4077.6171875,631087.364232867,,,,
2,DE,83,0.016270904,4077.6328125,691638.112356368,,,,
2,DE,83,0.014970405,4077.6171875,649793.605308857,,,,
2,DE,83,0.01815343,4077.6171875,705880.693126507,,,,
2,DE,83,0.016234725,4077.6328125,785883.231458324,,,,
2,DE,83,0.018242618,4077.6328125,757552.785511807,,,,
2,DE,83,0.022677759,4077.6328125,705880.693126507,,,,
2,DE,83,0.022784945,4077.6171875,631087.364232867,,,,
2,DE,83,0.018322043,4077.6171875,710771.238523857,,,,
2,DE,83,0.017589364,4077.6171875,757003.281962597,,,,
2,DE,83,0.017091509,4077.6171875,739351.660333557,,,,
2,DE,83,0.017918151,4077.6171875,649793.605308857,,,,
2,DE,83,0.016482512,4077.6171875,774645.981186887,,,,
2,DE,83,0.018479618,4077.6171875,706056.77874,,,,
2,DE,83,0.016426896,4077.6171875,774132.871382087,,,,
2,DE,83,0.015845586,4077.6328125,737403.344427108,,,,
2,DE,83,0.017970036,4077.6171875,780756.250663867,,,,
2,DE,83,0.017202564,4077.6171875,735816.610099717,,,,
2,DE,83,0.01581209,4077.6171875,706056.77874,,,,
2,DE,83,0.019314321,4077.6328125,696581.989918867,,,,
2,DE,83,0.020686174,4077.6171875,757003.281962597,,,,
2,DE,83,0.018418587,4077.6171875,773138.035370227,,,,
2,DE,83,0.021204672,4077.6171875,777169.226405877,,,,
2,DE,83,0.028414949,4077.6328125,699698.870317297,,,,
2,DE,83,0.019667044,4077.6171875,695306.073336257,,,,
2,DE,83,0.017178883,4077.6328125,778083.920936587,,,,
2,DE,83,0.016005146,4077.6171875,705880.693126507,,,,
2,DE,83,0.016003481,4077.6171875,710771.238523857,,,,
2,DE,83,0.015764912,4077.6328125,658332.608200067,,,,
2,DE,83,0.017112129,4077.6171875,699698.870317297,,,,
2,DE,83,0.016152506,4077.6171875,652582.491131867,,,,
2,DE,83,0.016255097,4077.6171875,760772.024769888,,,,
2,DE,83,0.014085127,4077.6328125,785883.231458324,,,,
2,DE,83,0.016099503,4077.6171875,706274.764258667,,,,
2,DE,83,0.018228702,4077.6171875,737640.634464168,,,,
2,DE,83,0.015234671,4077.6328125,777169.226405877,,,,
2,DE,83,0.020253544,4077.6328125,737640.634464168,,,,
2,DE,83,0.021713255,4077.6171875,711817.731005268,,,,
2,DE,83,0.021540371,4077.6328125,683230.738416357,,,,
2,DE,83,0.018447961,4077.6328125,777169.226405877,,,,
2,DE,83,0.019649575,4077.6328125,706443.588113527,,,,
2,DE,83,0.023447107,4077.6328125,778083.920936587,,,,
2,DE,83,0.019893236,4077.6171875,765378.799729968,,,,
2,DE,83,0.018831033,4077.6171875,765223.129690277,,,,
2,DE,83,0.01401861,4077.6171875,785883.231458324,,,,
2,DE,83,0.016884154,4077.6328125,712784.731604867,,,,
2,DE,83,0.014929511,4077.6328125,630096.034155887,,,,
2,DE,83,0.017169889,4077.6171875,674045.190811667,,,,
2,DE,83,0.019984008,4077.6171875,758293.105030317,,,,
2,DE,83,0.015790478,4077.6171875,760772.024769888,,,,
2,DE,83,0.017434478,4077.6171875,775840.031245527,,,,
2,DE,83,0.017839862,4077.6171875,778083.920936587,,,,
2,DE,83,0.017573308,4077.6328125,765040.078002507,,,,
2,DE,83,0.017102264,4077.6328125,708151.233542667,,,,
2,DE,83,0.026530243,4077.6328125,708571.214733257,,,,
2,DE,83,0.01910979,4077.6171875,631087.364232867,,,,
2,DE,83,0.020134299,4077.6171875,708571.214733257,,,,
2,DE,83,0.022313241,4077.6171875,785883.231458324,,,,
2,DE,83,0.02120935,4077.6328125,732793.071498797,,,,
2,DE,83,0.016994376,4077.6328125,678689.294327537,,,,
2,DE,83,0.018549138,4077.6171875,715451.904554708,,,,
2,DE,83,0.016314732,4077.6328125,715531.653247258,,,,
2,DE,83,0.017911051,4077.6171875,771615.286053667,,,,
2,DE,83,0.015864891,4077.6328125,765378.799729968,,,,
2,DE,83,0.016298189,4077.6171875,687705.833762867,,,,
2,DE,83,0.017088466,4077.6171875,764957.621046207,,,,
2,DE,83,0.016355801,4077.6171875,715451.904554708,,,,
2,DE,83,0.017928237,4077.6171875,765378.799729968,,,,
2,DE,83,0.016116416,4075.1875,775013.996966447,,,,
2,DE,83,0.01850448,4075.1875,706443.588113527,,,,
2,DE,83,0.014626597,4075.203125,785883.231458324,,,,
2,DE,83,0.017366399,4075.1875,683068.763554287,,,,
2,DE,83,0.015938969,4075.1875,730661.838487788,,,,
2,DE,83,0.015354616,4075.203125,774645.981186887,,,,
2,DE,83,0.016399409,4075.1875,706746.884242007,,,,
2,DE,83,0.016308882,4075.1875,715531.653247258,,,,
2,DE,83,0.016420518,4075.203125,683068.763554287,,,,
2,DE,83,0.015308727,4075.203125,769664.415798277,,,,
2,DE,83,0.015344661,4075.1875,752844.756887497,,,,
2,DE,83,0.016274314,4075.1875,708151.233542667,,,,
2,DE,83,0.01567015,4075.1875,683831.042140557,,,,
2,AVG-DE,83,0.0177963524,4865.90125,723373.544091416,,,,
2,VT,112,0.048515795,85411.875,3036490.82365829,,,,
2,VT,112,0.040989513,5271.2890625,2975735.46327399,,,,
2,VT,112,0.038852567,5271.2890625,2993112.22728902,,,,
2,VT,112,0.040827434,5271.2734375,3061812.81164617,,,,
2,VT,112,0.042179793,5271.2734375,3061812.81164617,,,,
2,VT,112,0.038578491,5271.2734375,3025916.02970177,,,,
2,VT,112,0.056244024,5271.2890625,2962837.78210409,,,,
2,VT,112,0.054060984,5271.2890625,3041592.50799332,,,,
2,VT,112,0.059154257,5271.2734375,3000626.10214629,,,,
2,VT,112,0.054047488,5271.2890625,3140627.07285277,,,,
2,VT,112,0.041533091,5271.2734375,2993112.22728902,,,,
2,VT,112,0.039695691,5271.2890625,2882129.90644929,,,,
2,VT,112,0.043447017,5271.2890625,2994841.06378269,,,,
2,VT,112,0.038929553,5271.2890625,3046377.18699127,,,,
2,VT,112,0.040006957,5271.2734375,3051149.64928527,,,,
2,VT,112,0.040166915,5271.2890625,3098938.83502327,,,,
2,VT,112,0.050044169,5271.2890625,2900631.89955289,,,,
2,VT,112,0.058385303,5271.2890625,3000626.10214629,,,,
2,VT,112,0.049043189,5271.2734375,2957664.00914709,,,,
2,VT,112,0.050804944,5271.2890625,3133534.39992902,,,,
2,VT,112,0.05183588,5271.2734375,2929487.93703899,,,,
2,VT,112,0.041967212,5271.2890625,2887861.75059839,,,,
2,VT,112,0.039250313,5271.2734375,3062444.09211329,,,,
2,VT,112,0.041226178,5271.2734375,3000626.10214629,,,,
2,VT,112,0.045655223,5271.2734375,2980107.1303496,,,,
2,VT,112,0.037297752,5271.2734375,2957664.00914709,,,,
2,VT,112,0.039458615,5271.2734375,2949955.90249469,,,,
2,VT,112,0.03774785,5271.2734375,2962837.78210409,,,,
2,VT,112,0.036957352,5271.2734375,2909989.89728889,,,,
2,VT,112,0.04052863,5271.2734375,3057595.78539687,,,,
2,VT,112,0.050233301,5271.2734375,2864073.84133689,,,,
2,VT,112,0.054342442,5271.2890625,2983559.64817807,,,,
2,VT,112,0.054528509,5271.2734375,2972377.91090157,,,,
2,VT,112,0.04316052,5271.2734375,2963637.69400839,,,,
2,VT,112,0.040475392,5271.2890625,2945951.75277469,,,,
2,VT,112,0.041687896,5271.2734375,3037952.06616249,,,,
2,VT,112,0.042910868,5271.2890625,3022511.85556307,,,,
2,VT,112,0.040450694,5271.2734375,3166206.44666917,,,,
2,VT,112,0.037971736,5271.2734375,2866579.69430209,,,,
2,VT,112,0.040017763,5271.2890625,3098938.83502327,,,,
2,VT,112,0.051111575,5271.2890625,3085398.95932398,,,,
2,VT,112,0.053983799,5271.2890625,3037952.06616249,,,,
2,VT,112,0.059301358,5271.2890625,2978405.25119527,,,,
2,VT,112,0.060412583,5271.2890625,3088937.69122927,,,,
2,VT,112,0.043494241,5271.2734375,2993112.22728902,,,,
2,VT,112,0.039797414,5271.2734375,3030603.30865197,,,,
2,VT,112,0.040586297,5271.2734375,2937740.29275039,,,,
2,VT,112,0.045554458,5271.2890625,3098017.74079817,,,,
2,VT,112,0.042611454,5271.2734375,3103381.62361767,,,,
2,VT,112,0.045385388,5271.2890625,2918586.37167019,,,,
2,VT,112,0.038510074,5271.2890625,3082378.51583307,,,,
2,VT,112,0.046886432,5271.2890625,2975735.46327399,,,,
2,VT,112,0.051500739,5271.2890625,2962389.79707319,,,,
2,VT,112,0.054147571,5271.2890625,3075641.68862227,,,,
2,VT,112,0.053558622,5271.2734375,2962837.78210409,,,,
2,VT,112,0.038897211,5271.2734375,3027474.79027788,,,,
2,VT,112,0.04805073,5271.2734375,3037788.31151783,,,,
2,VT,112,0.038205724,5271.2734375,2863023.21568229,,,,
2,VT,112,0.042784908,5271.2734375,3112627.08684847,,,,
2,VT,112,0.038887466,5271.2734375,3018021.6628376,,,,
2,VT,112,0.039953464,5271.2734375,2915725.26860169,,,,
2,VT,112,0.042153331,5271.2734375,2952906.98977002,,,,
2,VT,112,0.038128948,5271.2734375,2987108.08746089,,,,
2,VT,112,0.04157619,5271.2890625,2980107.1303496,,,,
2,VT,112,0.039121524,5271.2890625,3061812.81164617,,,,
2,VT,112,0.041684567,5271.2890625,2976153.25080249,,,,
2,VT,112,0.046631446,5271.2734375,2994348.72527657,,,,
2,VT,112,0.041405571,5271.2734375,3025651.33417449,,,,
2,VT,112,0.039585438,5271.2734375,2980107.1303496,,,,
2,VT,112,0.042037701,5271.2890625,3027474.79027788,,,,
2,VT,112,0.037547452,5271.2734375,2864073.84133689,,,,
2,VT,112,0.037875573,5271.2734375,3022511.85556307,,,,
2,VT,112,0.043714762,5271.2890625,3206606.05123617,,,,
2,VT,112,0.050804264,5271.2734375,3053232.43759057,,,,
2,VT,112,0.055278084,5271.2890625,2887861.75059839,,,,
2,VT,112,0.049900428,5271.2890625,2929487.93703899,,,,
2,VT,112,0.055628042,5271.2734375,2980107.1303496,,,,
2,VT,112,0.047560242,5271.2734375,2993112.22728902,,,,
2,VT,112,0.038157369,5271.2890625,3018021.6628376,,,,
2,VT,112,0.043433527,5271.2734375,3062444.09211329,,,,
2,VT,112,0.03861811,5271.2890625,3098017.74079817,,,,
2,VT,112,0.042612561,5271.2734375,3025916.02970177,,,,
2,VT,112,0.043422339,5271.2890625,3025916.02970177,,,,
2,VT,112,0.038260696,5271.2890625,3088937.69122927,,,,
2,VT,112,0.038605174,5271.2734375,3025916.02970177,,,,
2,VT,112,0.03818967,5271.2734375,3026784.92960757,,,,
2,VT,112,0.041651359,5271.2890625,3085398.95932398,,,,
2,VT,112,0.046557993,5271.2890625,3059504.18944969,,,,
2,VT,112,0.040870316,5271.2890625,3112627.08684847,,,,
2,VT,112,0.038455149,5271.2734375,2863023.21568229,,,,
2,VT,112,0.042963235,5271.2734375,2994841.06378269,,,,
2,VT,112,0.047035714,5271.2890625,3142504.56913452,,,,
2,VT,112,0.041395922,5271.2734375,3070934.89675997,,,,
2,VT,112,0.038565118,5271.2734375,2986066.24935799,,,,
2,VT,112,0.046284364,5271.2734375,2952906.98977002,,,,
2,VT,112,0.042204138,5271.2734375,2863201.60545679,,,,
2,VT,112,0.037889819,5271.2890625,2981443.07878117,,,,
2,VT,112,0.0415209,5271.2734375,3062444.09211329,,,,
2,VT,112,0.03962372,5271.2734375,2987146.48731977,,,,
2,VT,112,0.041514383,5271.2734375,2945951.75277469,,,,
2,AVG-VT,112,0.0441529795,6072.686171875,3006883.20084224,,,,
2,WY,287,1.496929736,22326.0078125,10547185.8744335,,,,
2,WY,287,1.417669422,19665.9609375,10587301.0365655,,,,
2,WY,287,1.293737035,19665.9609375,10528202.9777054,,,,
2,WY,287,1.291293222,19665.9609375,10500946.6104488,,,,
2,WY,287,1.437875272,19665.9453125,10479910.3904446,,,,
2,WY,287,1.341988426,19665.9609375,10446468.3432715,,,,
